系统公告,#genre#
湖南卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000174/index.m3u8?key=tvbox6_com$IPV6•线路587
湖南卫视,http://111.61.236.247:9081/hls/24/index.m3u8$IPV4•线路588
湖南卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000174/index.m3u8??$IPV6•线路589
湖南卫视,http://gf.you123.fun:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$IPV4•线路590
湖南卫视,http://180.119.183.89:8800/rtp/239.49.8.142:6000$IPV4•线路591
湖南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw2373696050_693935844/ott.mobaibox.com/PLTV/3/224/3221227191/index.m3u8?icpid=3&RTS=1674386784&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$IPV6•线路592
湖南卫视,http://116.117.106.117:8096/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路593
湖南卫视,http://111.14.181.15:9901/tsfile/live/0128_1.m3u8$IPV4•线路594
湖南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw211703443_-408193900/ott.mobaibox.com/PLTV/3/224/3221227404/index.m3u8?icpid=3&RTS=1674380327&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3$IPV6•线路595
湖南卫视,http://116.117.106.103:8096/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路596
湖南卫视,http://58.46.30.237:9999udp/228.1.1.13:6013/$IPV4•线路597
湖南卫视,http://121.17.146.247:50003/hls/35/index.m3u8$IPV4•线路598
湖南卫视,http://www.shizhan.love:8848/udp/239.49.0.54:8424$IPV4•线路599
湖南卫视,http://120.84.121.214:808/udp/239.3.3.126:10001$IPV4•线路600
湖南卫视,http://61.141.202.118:9901/tsfile/live/0128_1.m3u8$IPV4•线路601
湖南卫视,http://124.128.73.58:9901/tsfile/live/0128_1.m3u8?key=txiptv$IPV4•线路602
湖南卫视,http://221.205.180.88:8003/rtp/226.0.2.143:9056$IPV4•线路603
湖南卫视,http://121.227.243.195:7766/rtp/239.49.8.142:6000$IPV4•线路604
湖南卫视,http://36.40.236.2:9999/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路605
湖南卫视,http://171.213.196.134:8088/udp/239.93.0.88:5140$IPV4•线路606
湖南卫视,http://111.14.181.15:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路607
湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路608
湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8$IPV4•线路609
湖南卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000523/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000523$IPV6•线路610
湖南卫视,http://223.112.219.174:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路611
湖南卫视,p3p://108.181.32.169:36521/64260ee40007c511ee03ae5a4aed536d$IPV4•线路612
湖南卫视,http://124.165.251.82:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路613
湖南卫视,http://115.171.216.195:4000/udp/225.1.8.41:8012$IPV4•线路614
湖南卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000174/index.m3u8?IAS$IPV6•线路615
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4f3d05&tk=822270345d4c$IPV4•线路616
湖南卫视,http://alvin.ergotron.net:8000/udp/239.77.1.5:5146$IPV4•线路617
湖南卫视,http://222.240.82.92:9901/tsfile/live/0128_1.m3u8$IPV4•线路618
湖南卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000523/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000523$IPV6•线路619
湖南卫视,http://219.159.40.42:8096/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路620
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fe3933&tk=822270345d4c$IPV4•线路621
湖南卫视,http://101.66.198.211:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路622
江苏卫视,http://1.195.30.9:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
江苏卫视,http://218.89.240.144:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
江苏卫视,http://58.19.43.46:9901/tsfile/live/1038_1.m3u8$IPV4•线路3
江苏卫视,http://110.7.131.231:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
江苏卫视,http://110.7.131.79:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
江苏卫视,http://182.91.124.224:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
江苏卫视,http://60.209.125.254:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
江苏卫视,http://182.91.124.224:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8$IPV4•线路9
江苏卫视,http://tvbox6.icu/tv/migu.php?id=jsws$IPV4•线路10
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1961&tk=a0c4f6cfaba3$IPV4•线路11
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2823&tk=e503191f8e20$IPV4•线路12
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4258&tk=f6cc1e0a0e1a$IPV4•线路13
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8207&tk=e503191f8e20$IPV4•线路14
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9832&tk=b53028476470$IPV4•线路15
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8707&tk=b53028476470$IPV4•线路16
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2750&tk=b53028476470$IPV4•线路17
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2496&tk=f6cc1e0a0e1a$IPV4•线路18
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9014&tk=e503191f8e20$IPV4•线路19
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2625&tk=a0c4f6cfaba3$IPV4•线路20
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2532&tk=b53028476470$IPV4•线路21
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9032&tk=b53028476470$IPV4•线路22
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8654&tk=b53028476470$IPV4•线路23
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8443&tk=e640d0a1bf70$IPV4•线路24
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9575&tk=f6cc1e0a0e1a$IPV4•线路25
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7714&tk=f6cc1e0a0e1a$IPV4•线路26
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5003&tk=a0c4f6cfaba3$IPV4•线路27
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4325&tk=a0c4f6cfaba3$IPV4•线路28
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3106&tk=2aca1ad9a849$IPV4•线路29
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5045&tk=a0c4f6cfaba3$IPV4•线路30
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4731&tk=e503191f8e20$IPV4•线路31
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5053&tk=a0c4f6cfaba3$IPV4•线路32
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5654&tk=e503191f8e20$IPV4•线路33
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2625&tk=a0c4f6cfaba3$IPV4•线路34
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6686&tk=2aca1ad9a849$IPV4•线路35
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2550&tk=e503191f8e20$IPV4•线路36
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4332&tk=e640d0a1bf70$IPV4•线路37
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6585&tk=e640d0a1bf70$IPV4•线路38
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5749&tk=e640d0a1bf70$IPV4•线路39
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5970&tk=b53028476470$IPV4•线路40
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6610&tk=b53028476470$IPV4•线路41
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3825&tk=e640d0a1bf70$IPV4•线路42
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8235&tk=b53028476470$IPV4•线路43
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1421&tk=aa0698566417$IPV4•线路44
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2525&tk=a0c4f6cfaba3$IPV4•线路45
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5853&tk=f6cc1e0a0e1a$IPV4•线路46
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1196&tk=f6cc1e0a0e1a$IPV4•线路47
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3494&tk=a0c4f6cfaba3$IPV4•线路48
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2206&tk=b53028476470$IPV4•线路49
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5164&tk=e640d0a1bf70$IPV4•线路50
江苏卫视,http://tvbox6.icu/tv/migu.php?id=jsws$IPV4•线路51
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9685&tk=f6cc1e0a0e1a$IPV4•线路52
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4585&tk=f6cc1e0a0e1a$IPV4•线路53
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4419&tk=e640d0a1bf70$IPV4•线路54
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0816&tk=e503191f8e20$IPV4•线路55
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4354&tk=e640d0a1bf70$IPV4•线路56
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2599&tk=aa0698566417$IPV4•线路57
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3121&tk=f6cc1e0a0e1a$IPV4•线路58
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路59
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6333&tk=a0c4f6cfaba3$IPV4•线路60
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路61
江苏卫视,http://58.19.38.162:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路62
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路63
江苏卫视,https://txmov2.a.kwimgs.com/upic/2023/02/07/12/BMjAyMzAyMDcxMjQ3NDlfNzM5MzQzNzIyXzk1NjcxMTk5ODM5XzBfMw==_b_Bb92095c7df3c98b458dd14abf1d4b575.mp4$IPV4•线路64
江苏卫视,http://39.164.180.36:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路65
江苏卫视,http://113.57.93.165:9900/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路66
江苏卫视,http://110.81.206.138:49231/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路67
江苏卫视,http://218.58.136.82:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路68
江苏卫视,http://113.57.20.158:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路69
江苏卫视,http://218.58.136.82:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路70
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8$IPV4•线路71
江苏卫视,http://218.29.168.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路72
江苏卫视,http://110.7.131.193:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路73
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路74
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8$IPV4•线路75
江苏卫视,http://110.7.131.193:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路76
江苏卫视,http://1.24.190.122:1080/hls/61/index.m3u8$IPV4•线路77
江苏卫视,http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8$IPV4•线路78
江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路79
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路80
江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8$IPV4•线路81
江苏卫视,http://218.29.168.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路82
江苏卫视,http://221.226.51.220:50081/newlive/live/hls/18/live.m3u8$IPV4•线路83
江苏卫视,http://119.125.134.172:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路84
江苏卫视,http://110.7.131.40:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路85
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路86
江苏卫视,http://123.138.22.30:9901/tsfile/live/0127_1.m3u8$IPV4•线路87
江苏卫视,http://110.7.131.40:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路88
江苏卫视,http://60.172.130.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路89
江苏卫视,http://113.57.93.165:9900/tsfile/live/0127_1.m3u8$IPV4•线路90
江苏卫视,http://110.7.131.231:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路91
江苏卫视,http://60.214.104.110:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路92
江苏卫视,http://113.57.93.165:9900/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路93
江苏卫视,http://116.117.104.34:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路94
江苏卫视,http://218.24.193.146:808/rtp/232.0.0.116:1234$IPV4•线路95
江苏卫视,http://218.24.193.146:808/rtp/232.0.0.116:1234$IPV4•线路96
江苏卫视,http://58.220.219.14:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路97
江苏卫视,http://60.172.130.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路98
江苏卫视,http://61.138.128.226:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路99
江苏卫视,http://220.164.192.48:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路100
江苏卫视,http://58.220.219.14:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路101
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6768&tk=a0c4f6cfaba3$IPV4•线路102
江苏卫视,http://220.164.192.48:50085/tsfile/live/0128_1.m3u8$IPV4•线路103
江苏卫视,http://113.57.20.158:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路104
江苏卫视,http://220.164.192.48:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路105
江苏卫视,http://58.221.214.82:9901/tsfile/live/0127_1.m3u8$IPV4•线路106
江苏卫视,http://58.210.168.86:10800/newlive/live/hls/17/live.m3u8$IPV4•线路107
江苏卫视,http://113.57.20.158:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路108
江苏卫视,http://119.36.148.115:59901/tsfile/live/0127_1.m3u8$IPV4•线路109
江苏卫视,http://123.132.233.194:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路110
江苏卫视,http://123.132.233.194:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路111
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8$IPV4•线路112
江苏卫视,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路113
江苏卫视,http://220.164.192.48:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路114
江苏卫视,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路115
江苏卫视,http://113.57.20.158:9901/tsfile/live/1038_1.m3u8$IPV4•线路116
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8$IPV4•线路117
江苏卫视,http://118.122.189.74:9901/tsfile/live/0127_1.m3u8$IPV4•线路118
江苏卫视,http://60.214.104.110:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路119
江苏卫视,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8$IPV4•线路120
江苏卫视,http://58.220.211.90:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路121
江苏卫视,http://121.33.239.242:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路122
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8$IPV4•线路123
江苏卫视,http://183.66.15.146:60901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路124
江苏卫视,http://110.7.131.4:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路125
江苏卫视,http://58.220.211.90:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路126
江苏卫视,http://113.195.7.56:9901/tsfile/live/0127_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路127
江苏卫视,http://110.7.131.79:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路128
江苏卫视,http://116.117.104.34:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路129
江苏卫视,http://110.80.17.38:9901/tsfile/live/0127_1.m3u8$IPV4•线路130
江苏卫视,http://116.117.104.248:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路131
江苏卫视,http://110.7.131.146:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路132
江苏卫视,http://110.7.131.146:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路133
江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路134
江苏卫视,http://61.138.128.226:19901/tsfile/live/0127_1.m3u8$IPV4•线路135
江苏卫视,http://61.138.128.226:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路136
江苏卫视,http://116.117.104.248:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路137
江苏卫视,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8$IPV4•线路138
江苏卫视,http://123.130.84.106:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路139
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路140
江苏卫视,http://110.7.131.4:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路141
江苏卫视,http://123.130.84.106:8154/tsfile/live/0127_1.m3u8$IPV4•线路142
江苏卫视,http://60.209.125.254:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路143
江苏卫视,http://123.130.84.106:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路144
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8$IPV4•线路145
江苏卫视,http://111.61.236.247:9081/hls/26/index.m3u8$IPV4•线路146
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8$IPV4•线路147
江苏卫视,http://110.53.52.63:8888/newlive/live/hls/21/live.m3u8$IPV4•线路148
江苏卫视,http://218.13.14.6:60050/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路149
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0f976d&tk=822270345d4c$IPV4•线路150
江苏卫视,http://113.57.111.4:1111/tsfile/live/1019_1.m3u8$IPV4•线路151
江苏卫视,http://182.37.169.94:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路152
江苏卫视,http://1.195.30.9:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路153
江苏卫视,http://nctv.top/IDOEPpiryt/jstv5.php?id=jsws$IPV4•线路154
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6ea827&tk=822270345d4c$IPV4•线路155
江苏卫视,http://my.tmos.cn:15181/chs003.m3u8$IPV4•线路156
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8$IPV4•线路157
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路158
江苏卫视,http://121.33.239.242:9901/tsfile/live/0135_2.m3u8$IPV4•线路159
江苏卫视,http://182.37.169.94:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路160
江苏卫视,http://112.114.137.4:888/hls/51/index.m3u8$IPV4•线路161
江苏卫视,http://jxcbn.ws-cdn.gitv.tv/hls/JIANGSHD/index.m3u8?gMac=unknown&livodToken=9f2a7ee1dceb8fb0de4c36b3c04903e7e66e2b6428eedbbc68925456ffa75296_1720505091_604800&fromCDN=ws$IPV4•线路162
江苏卫视,http://lu.wqwqwq.sbs/itv/1000000005000265030.m3u8?cdn=ystenlive$IPV4•线路163
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8$IPV4•线路164
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.45:11111$IPV4•线路165
江苏卫视,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8$IPV4•线路166
江苏卫视,http://219.135.208.218:8083/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路167
江苏卫视,http://42.48.105.224:9002/tsfile/live/0127_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路168
江苏卫视,http://223.145.224.76:8000/udp/239.76.253.181:9000$IPV4•线路169
江苏卫视,http://gf.you123.fun:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$IPV4•线路170
江苏卫视,http://58.243.224.244:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路171
江苏卫视,http://113.15.109.216:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路172
江苏卫视,http://kxrj.site:64325/86/mg.php?id=jsws$IPV4•线路173
江苏卫视,http://120.192.226.35:8009/hls/33/index.m3u8$IPV4•线路174
江苏卫视,http://121.227.243.195:7766/rtp/239.49.8.138:6000$IPV4•线路175
江苏卫视,http://223.105.252.8/PLTV/4/224/3221228099/index.m3u8$IPV4•线路176
江苏卫视,http://113.57.20.158:9901/tsfile/live/1038_1.m3u8$IPV4•线路177
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.46:11111$IPV4•线路178
江苏卫视,http://121.17.146.131:50003/hls/37/index.m3u8$IPV4•线路179
江苏卫视,http://101.19.148.69:808/udp/224.2.2.61:10001$IPV4•线路180
江苏卫视,http://180.117.149.221:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路181
江苏卫视,http://111.14.181.15:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路182
江苏卫视,http://58.19.43.46:9901/tsfile/live/1038_1.m3u8$IPV4•线路183
江苏卫视,http://119.32.12.17:2901/udp/224.1.100.46:11111$IPV4•线路184
江苏卫视,http://dd.ddzb.fun/php/migu.php?id=jsws$IPV4•线路185
江苏卫视,http://218.89.240.144:59901/tsfile/live/0127_1.m3u8$IPV4•线路186
江苏卫视,http://www.zzlag.top:9087/tsfile/live/0127_1.m3u8?key=txiptv$IPV4•线路187
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0f976d&tk=822270345d4c#http://nctv.top/IDOEPpiryt/jstv5.php?id=jsws#http://218.29.168.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0#http://tvbox6.icu/tv/migu.php?id=jsws$IPV4•线路188
江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=a05a40d6e6ed59e05b38b4ebfaa76f08e8b1477802d7e984802aa4997af44caac8ccf440496662d885f70a6d35fa54f4aa876e2a834e7f5026b626fb250dcc5d14ae02fa6247c3e070d256ea39$IPV4•线路189
江苏卫视,http://115.60.241.249:2000/rtp/225.1.4.83:1112$IPV4•线路190
江苏卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111129BESTVSMGSMG/index.m3u8?m3u8_level=2$IPV6•线路191
江苏卫视,http://api2.52tb.xyz/info?id=23&token=20230218qkyjia$IPV4•线路192
江苏卫视,http://125.82.171.210:8888/rtp/235.254.198.19:1352$IPV4•线路193
江苏卫视,http://183.3.134.56:9901/tsfile/live/0127_1.m3u8$IPV4•线路194
江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=eeab3d17b63b4c7e121ca8b24be0708254418f2e6cf6a24e94e18f79f97719fcea9930b4df2add6349f47b4bbb429f376c6d63c64916f5c43cdc2c87c201be1688d9db3211827c78605443a1f0$IPV4•线路195
江苏卫视,http://101.19.148.9:808/udp/224.2.2.61:10001$IPV4•线路196
江苏卫视,http://101.19.148.28:808/udp/224.2.2.61:10001$IPV4•线路197
江苏卫视,http://101.19.149.30:808/udp/224.2.2.61:10001$IPV4•线路198
